onset	duration	Run	Trial	image
0.0	4.9110000000000005	3	97	SPS\2540.bmp
4.9110000000000005	4.978	3	98	SPS\8461.bmp
9.889	5.0280000000000005	3	99	SPS\8497.bmp
14.917	4.412	3	100	SPS\1710.bmp
19.329	4.995	3	101	Blank_1.bmp
24.324	4.994	3	102	Blank_3.bmp
29.318	5.011	3	103	Blank_4.bmp
34.329	5.593999999999999	3	104	Blank_2.bmp
39.923	4.961	3	105	NSNA\9360.bmp
44.88399999999999	4.995	3	106	NSNA\5720.bmp
49.879	5.027	3	107	NSNA\5740.bmp
54.906000000000006	4.412	3	108	NSNA\7217.bmp
59.318000000000005	5.011	3	109	Blank_2.bmp
64.329	4.994	3	110	Blank_3.bmp
69.32300000000001	5.012	3	111	Blank_4.bmp
74.335	5.593	3	112	Blank_1.bmp
79.928	4.978	3	113	SAV\9050.bmp
84.906	4.978	3	114	SAV\2900.bmp
89.884	5.012	3	115	SAV\2053.bmp
94.896	4.428	3	116	SAV\9910.bmp
99.324	4.994	3	117	Blank_2.bmp
104.318	5.011	3	118	Blank_3.bmp
109.329	4.995	3	119	Blank_1.bmp
114.324	5.593	3	120	Blank_4.bmp
119.917	4.979	3	121	NSPS\7270.bmp
124.896	5.01	3	122	NSPS\5990.bmp
129.906	4.995	3	123	NSPS\5300.bmp
134.901	4.428	3	124	NSPS\7570.bmp
139.329	5.011	3	125	Blank_3.bmp
144.34	4.995	3	126	Blank_1.bmp
149.335	4.994	3	127	Blank_4.bmp
154.329	5.593999999999999	3	128	Blank_2.bmp
159.923	4.961	3	129	NSAV\9280.bmp
164.88400000000001	5.011	3	130	NSAV\9140.bmp
169.895	5.012	3	131	NSAV\3400.bmp
174.907	4.428	3	132	NSAV\1280.bmp
179.335	4.995	3	133	Blank_4.bmp
184.33	5.011	3	134	Blank_1.bmp
189.34099999999998	4.994	3	135	Blank_3.bmp
194.335	5.577000000000001	3	136	Blank_2.bmp
199.912	4.995	3	137	SNA\2575.bmp
204.907	4.978	3	138	SNA\2840.bmp
209.885	5.011	3	139	SNA\2580.bmp
214.896	4.428	3	140	SNA\2440.bmp
219.324	5.011	3	141	Blank_3.bmp
224.335	4.995	3	142	Blank_4.bmp
229.33	4.994	3	143	Blank_2.bmp
234.324	5.0	3	144	Blank_1.bmp
