onset	duration	Run	Trial	image
0.0	4.895	5	193	NSPS\7230.bmp
4.895	5.011	5	194	NSPS\1650.bmp
9.906	4.994	5	195	NSPS\5594.bmp
14.9	4.428	5	196	NSPS\5270.bmp
19.328	4.995	5	197	Blank_2.bmp
24.323	4.994	5	198	Blank_3.bmp
29.316999999999997	5.012	5	199	Blank_1.bmp
34.329	5.593	5	200	Blank_4.bmp
39.922	4.995	5	201	SAV\2120.bmp
44.917	4.994	5	202	SAV\3000.bmp
49.911	4.995	5	203	SAV\2141.bmp
54.906000000000006	4.445	5	204	SAV\9040.bmp
59.351000000000006	4.978	5	205	Blank_1.bmp
64.329	5.011	5	206	Blank_2.bmp
69.34	4.994	5	207	Blank_3.bmp
74.334	5.593999999999999	5	208	Blank_4.bmp
79.928	4.978	5	209	NSNA\5250.bmp
84.906	5.011	5	210	NSNA\5740.bmp
89.917	4.994	5	211	NSNA\7180.bmp
94.911	4.428999999999999	5	212	NSNA\7217.bmp
99.34	4.994	5	213	Blank_3.bmp
104.334	5.011	5	214	Blank_4.bmp
109.345	4.995	5	215	Blank_1.bmp
114.34	5.593999999999999	5	216	Blank_2.bmp
119.934	4.977	5	217	NSAV\9300.bmp
124.911	4.995	5	218	NSAV\5971.bmp
129.906	4.994	5	219	NSAV\5940.bmp
134.9	4.445	5	220	NSAV\6020.bmp
139.345	4.995	5	221	Blank_2.bmp
144.34	4.994	5	222	Blank_3.bmp
149.334	4.996	5	223	Blank_1.bmp
154.33	5.5920000000000005	5	224	Blank_4.bmp
159.922	4.978	5	225	SNA\2271.bmp
164.9	5.011	5	226	SNA\2487.bmp
169.91099999999997	4.995	5	227	SNA\2383.bmp
174.90599999999998	4.428	5	228	SNA\2200.bmp
179.334	5.011	5	229	Blank_4.bmp
184.345	4.995	5	230	Blank_2.bmp
189.34	5.011	5	231	Blank_3.bmp
194.351	5.577000000000001	5	232	Blank_1.bmp
199.928	4.994	5	233	SPS\4572.bmp
204.922	5.012	5	234	SPS\1920.bmp
209.93400000000003	4.977	5	235	SPS\1340.bmp
214.91099999999997	4.428999999999999	5	236	SPS\2150.bmp
219.34	5.011	5	237	Blank_2.bmp
224.351	4.979	5	238	Blank_3.bmp
229.33	5.01	5	239	Blank_1.bmp
234.34	5.0	5	240	Blank_4.bmp
