onset	duration	Run	Trial	image
0.0	4.894	2	49	NSAV\9600.bmp
4.894	4.994	2	50	NSAV\3400.bmp
9.888	4.995	2	51	NSAV\9560.bmp
14.883	4.461	2	52	NSAV\9140.bmp
19.344	4.978	2	53	Blank_2.bmp
24.322	4.995	2	54	Blank_1.bmp
29.316999999999997	5.011	2	55	Blank_3.bmp
34.328	5.577000000000001	2	56	Blank_4.bmp
39.905	4.994	2	57	SNA\2200.bmp
44.898999999999994	5.011	2	58	SNA\5410.bmp
49.91	4.995	2	59	SNA\2580.bmp
54.905	4.428	2	60	SNA\2190.bmp
59.333	4.995	2	61	Blank_1.bmp
64.328	4.994	2	62	Blank_2.bmp
69.322	5.011	2	63	Blank_3.bmp
74.333	5.593999999999999	2	64	Blank_4.bmp
79.92699999999999	4.995	2	65	NSPS\5260.bmp
84.92200000000001	4.978	2	66	NSPS\5849.bmp
89.9	5.027	2	67	NSPS\5910.bmp
94.927	4.395	2	68	NSPS\5626.bmp
99.322	4.995	2	69	Blank_4.bmp
104.31700000000001	5.011	2	70	Blank_3.bmp
109.32799999999999	5.011	2	71	Blank_1.bmp
114.339	5.577999999999999	2	72	Blank_2.bmp
119.917	4.977	2	73	NSNA\5740.bmp
124.89399999999999	5.011	2	74	NSNA\7140.bmp
129.905	4.995	2	75	NSNA\7595.bmp
134.9	4.445	2	76	NSNA\5395.bmp
139.345	4.978	2	77	Blank_1.bmp
144.32299999999998	4.994	2	78	Blank_2.bmp
149.317	5.011	2	79	Blank_4.bmp
154.328	5.593999999999999	2	80	Blank_3.bmp
159.922	4.961	2	81	SPS\2150.bmp
164.88299999999998	5.044	2	82	SPS\2209.bmp
169.92700000000002	4.995	2	83	SPS\1463.bmp
174.922	4.412	2	84	SPS\1340.bmp
179.334	4.994	2	85	Blank_2.bmp
184.328	4.995	2	86	Blank_4.bmp
189.32299999999998	5.011	2	87	Blank_1.bmp
194.334	5.593999999999999	2	88	Blank_3.bmp
199.928	4.977	2	89	SAV\3000.bmp
204.905	4.995	2	90	SAV\6821.bmp
209.9	5.0280000000000005	2	91	SAV\2900.bmp
214.928	4.396	2	92	SAV\9042.bmp
219.324	4.993	2	93	Blank_4.bmp
224.317	5.011	2	94	Blank_3.bmp
229.328	4.995	2	95	Blank_2.bmp
234.32299999999998	5.0	2	96	Blank_1.bmp
