onset	duration	Run	Trial	image
0.0	4.894	5	193	NSPS\5270.bmp
4.894	4.995	5	194	NSPS\7270.bmp
9.889	5.011	5	195	NSPS\5300.bmp
14.9	4.428	5	196	NSPS\5594.bmp
19.328	5.011	5	197	Blank_4.bmp
24.339000000000002	4.978	5	198	Blank_1.bmp
29.316999999999997	5.011	5	199	Blank_3.bmp
34.328	5.593999999999999	5	200	Blank_2.bmp
39.922	4.978	5	201	SAV\3280.bmp
44.9	5.011	5	202	SAV\3000.bmp
49.911	4.979	5	203	SAV\2053.bmp
54.89	4.444	5	204	SAV\6840.bmp
59.333999999999996	4.994	5	205	Blank_4.bmp
64.328	5.011	5	206	Blank_3.bmp
69.339	4.995	5	207	Blank_1.bmp
74.334	5.593999999999999	5	208	Blank_2.bmp
79.928	4.977	5	209	NSNA\7100.bmp
84.905	4.995	5	210	NSNA\5390.bmp
89.9	5.011	5	211	NSNA\7510.bmp
94.911	4.412	5	212	NSNA\7180.bmp
99.323	5.011	5	213	Blank_2.bmp
104.334	4.994	5	214	Blank_3.bmp
109.32799999999999	5.011	5	215	Blank_1.bmp
114.339	5.593999999999999	5	216	Blank_4.bmp
119.93299999999999	4.978	5	217	NSAV\6020.bmp
124.911	4.994	5	218	NSAV\9140.bmp
129.905	5.012	5	219	NSAV\5940.bmp
134.917	4.4110000000000005	5	220	NSAV\9181.bmp
139.328	5.011	5	221	Blank_3.bmp
144.339	4.995	5	222	Blank_1.bmp
149.334	4.994	5	223	Blank_4.bmp
154.328	5.595	5	224	Blank_2.bmp
159.923	4.977	5	225	SNA\5875.bmp
164.9	5.011	5	226	SNA\2560.bmp
169.91099999999997	4.994	5	227	SNA\2372.bmp
174.905	4.412	5	228	SNA\7550.bmp
179.317	5.011	5	229	Blank_2.bmp
184.328	4.995	5	230	Blank_4.bmp
189.32299999999998	5.011	5	231	Blank_1.bmp
194.334	5.61	5	232	Blank_3.bmp
199.94400000000002	4.961	5	233	SPS\2050.bmp
204.905	4.995	5	234	SPS\4250.bmp
209.9	4.994	5	235	SPS\8497.bmp
214.894	4.445	5	236	SPS\4572.bmp
219.33900000000003	4.995	5	237	Blank_1.bmp
224.334	4.994	5	238	Blank_4.bmp
229.328	5.011	5	239	Blank_3.bmp
234.33900000000003	5.0	5	240	Blank_2.bmp
