onset	duration	Run	Trial	image
0.0	4.878	2	49	NSAV\9140.bmp
4.878	4.994	2	50	NSAV\9560.bmp
9.872	5.0280000000000005	2	51	NSAV\6020.bmp
14.9	4.428999999999999	2	52	NSAV\1280.bmp
19.329	4.994	2	53	Blank_3.bmp
24.323	5.011	2	54	Blank_2.bmp
29.334	4.995	2	55	Blank_1.bmp
34.329	5.593	2	56	Blank_4.bmp
39.922	4.978	2	57	SNA\2580.bmp
44.9	4.995	2	58	SNA\2190.bmp
49.895	4.978	2	59	SNA\2516.bmp
54.873000000000005	4.461	2	60	SNA\2560.bmp
59.333999999999996	5.012	2	61	Blank_4.bmp
64.346	4.994	2	62	Blank_2.bmp
69.34	4.994	2	63	Blank_3.bmp
74.334	5.593999999999999	2	64	Blank_1.bmp
79.928	4.961	2	65	NSPS\7330.bmp
84.889	4.995	2	66	NSPS\1650.bmp
89.884	5.0280000000000005	2	67	NSPS\7270.bmp
94.912	4.428	2	68	NSPS\5600.bmp
99.34	4.995	2	69	Blank_2.bmp
104.335	4.994	2	70	Blank_1.bmp
109.329	5.011	2	71	Blank_3.bmp
114.34	5.593999999999999	2	72	Blank_4.bmp
119.934	4.945	2	73	NSNA\9360.bmp
124.87899999999999	5.011	2	74	NSNA\7217.bmp
129.89	4.994	2	75	NSNA\7595.bmp
134.884	4.445	2	76	NSNA\5250.bmp
139.329	5.011	2	77	Blank_3.bmp
144.34	4.995	2	78	Blank_2.bmp
149.335	4.994	2	79	Blank_4.bmp
154.329	5.593999999999999	2	80	Blank_1.bmp
159.923	4.963	2	81	SPS\2150.bmp
164.886	4.993	2	82	SPS\4641.bmp
169.87900000000002	5.0280000000000005	2	83	SPS\2209.bmp
174.907	4.428	2	84	SPS\2340.bmp
179.335	4.995	2	85	Blank_1.bmp
184.33	5.011	2	86	Blank_4.bmp
189.34099999999998	4.994	2	87	Blank_3.bmp
194.335	5.577000000000001	2	88	Blank_2.bmp
199.912	4.978	2	89	SAV\6010.bmp
204.89	4.995	2	90	SAV\9230.bmp
209.885	5.044	2	91	SAV\9040.bmp
214.929	4.395	2	92	SAV\2141.bmp
219.324	5.011	2	93	Blank_4.bmp
224.335	4.996	2	94	Blank_2.bmp
229.331	5.01	2	95	Blank_1.bmp
234.34099999999998	5.0	2	96	Blank_3.bmp
